Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	30	6.63716814159	5.66458655257e-06	NM_001256270, NM_001042749, NM_018847, NM_001286561, NM_018164, NM_001008938, NM_001009954, NM_001025105, NM_001320653, NM_052857, NM_001317906, NM_001039590, NM_018353, NM_020242, NM_015110, NM_016263, NM_018685, NM_003016, NM_001211, NM_003292, NM_001761, NM_001330309, NM_019063, NM_013366, NM_001284259, NM_004336, NM_001078645, NM_001281933, NM_145257, NM_001040284	416	201	7039	2.52547359357	0.00938161418685	0.00938161418685	0.00952958764088
GOTERM_CC_DIRECT	GO:0031965~nuclear membrane	21	4.64601769912	0.000581399129627	NM_000161, NM_015179, NM_021194, NM_001319228, NM_003292, NM_014315, NM_001199579, NM_001329434, NM_003400, NM_016436, NM_016320, NM_178812, NM_004298, NM_001278209, NM_022365, NM_018230, NM_001007794, NM_006768, NM_014812, NM_016263, NM_018202	432	153	7347	2.33428649237	0.206628859986	0.206628859986	0.807306667569
GOTERM_BP_DIRECT	GO:0051301~cell division	30	6.63716814159	0.00151157406394	NM_001100399, NM_001240, NM_057749, NM_015261, NM_001042749, NM_001286561, NM_018164, NM_001008938, NM_001009954, NM_001025105, NM_052857, NM_001317906, NM_001039590, NM_015076, NM_018353, NM_015110, NM_016263, NM_001238, NM_001211, NM_003292, NM_001761, NM_001330309, NM_013366, NM_001284259, NM_004336, NM_001078645, NM_001114091, NM_001281933, NM_145257, NM_001040284	416	275	7039	1.84589160839	0.919311737514	0.715943205528	2.51286182734
KEGG_PATHWAY	hsa03013:RNA transport	16	3.53982300885	0.00286062392126	NM_005131, NM_003292, NM_006451, NM_001329434, NM_003400, NM_001081550, NM_016320, NM_004298, NM_001278209, NM_018230, NM_001145860, NM_080599, NM_001320653, NM_014977, NM_001969, NM_024831	163	131	3107	2.32810377933	0.392535692549	0.392535692549	3.44779439169
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	16	3.53982300885	0.00408885638656	NM_022079, NM_194271, NM_001308112, NM_016323, NM_013366, NM_006910, NM_014248, NM_001078645, NM_001144967, NM_018143, NM_030624, NM_001114091, NM_016263, NM_005744, NM_001286074, NM_001211	416	119	7039	2.27504848093	0.998905880182	0.896956256436	6.66092194661
GOTERM_BP_DIRECT	GO:0010827~regulation of glucose transport	7	1.54867256637	0.00415286177479	NM_004298, NM_001278209, NM_018230, NM_001320653, NM_003292, NM_001329434, NM_016320	416	27	7039	4.38684116809	0.999016851845	0.822926022742	6.76179240362
GOTERM_CC_DIRECT	GO:0005643~nuclear pore	10	2.21238938053	0.00431484455591	NM_004298, NM_017458, NM_001278209, NM_018230, NM_001320653, NM_003292, NM_015024, NM_014602, NM_001329434, NM_016320	432	55	7347	3.09217171717	0.821117083377	0.577054475584	5.84896380486
GOTERM_MF_DIRECT	GO:0005487~nucleocytoplasmic transporter activity	5	1.10619469027	0.00518778980965	NM_001278209, NM_018230, NM_003292, NM_003400, NM_016320	412	13	7107	6.63461538462	0.945672467876	0.945672467876	7.32705512397
GOTERM_MF_DIRECT	GO:0017056~structural constituent of nuclear pore	5	1.10619469027	0.00518778980965	NM_004298, NM_001278209, NM_018230, NM_001329434, NM_016320	412	13	7107	6.63461538462	0.945672467876	0.945672467876	7.32705512397
GOTERM_MF_DIRECT	GO:0003777~microtubule motor activity	8	1.76991150442	0.00544390220979	NM_001284259, NM_001099293, NM_006380, NM_020242, NM_001256270, NM_004521, NM_005552, NM_001376	412	38	7107	3.63157894737	0.952967365961	0.783129914376	7.67548672521
GOTERM_BP_DIRECT	GO:0006409~tRNA export from nucleus	7	1.54867256637	0.00603127991552	NM_004298, NM_001278209, NM_018230, NM_001320653, NM_003292, NM_001329434, NM_016320	416	29	7039	4.08430039788	0.999957518299	0.866451080141	9.67686637584
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	16	3.53982300885	0.00697911877944	NM_022079, NM_145251, NM_018387, NM_012238, NM_001319228, NM_001346228, NM_021979, NM_002892, NM_022373, NM_016374, NM_000489, NM_015255, NM_033125, NM_001042517, NM_016261, NM_001130528	416	126	7039	2.14865689866	0.999991315479	0.856630211868	11.1150442141
GOTERM_BP_DIRECT	GO:0090316~positive regulation of intracellular protein transport	5	1.10619469027	0.00742476196045	NM_001284259, NM_001319228, NM_003292, NM_001320470, NM_004521	416	14	7039	6.04309752747	0.999995885108	0.829931987555	11.783759336
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	10	2.21238938053	0.00889386046929	NM_004298, NM_001278209, NM_018230, NM_001320653, NM_012238, NM_003292, NM_004282, NM_001329434, NM_005346, NM_016320	416	61	7039	2.77388083228	0.99999965009	0.844046682061	13.9548755744
GOTERM_BP_DIRECT	GO:0075733~intracellular transport of virus	8	1.76991150442	0.0119845425943	NM_004298, NM_001278209, NM_018230, NM_001320653, NM_003292, NM_001329434, NM_003400, NM_016320	416	43	7039	3.14803220036	0.999999998064	0.892384817415	18.3594467407
GOTERM_CC_DIRECT	GO:0005635~nuclear envelope	14	3.09734513274	0.0127367480064	NM_001330360, NM_007348, NM_012238, NM_003292, NM_001134779, NM_001199579, NM_001320674, NM_001329434, NM_003400, NM_016320, NM_001114636, NM_004298, NM_018230, NM_152272	432	111	7347	2.14502002002	0.993914127608	0.817425152194	16.3612742018
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	17	3.7610619469	0.0162017899043	NM_005131, NM_015496, NM_001010984, NM_018989, NM_194271, NM_100264, NM_001081550, NM_001025105, NM_014977, NM_052857, NM_018040, NM_014706, NM_012433, NM_001142286, NM_001330698, NM_003016, NM_032758	432	152	7347	1.90209247076	0.998498244696	0.803143484449	20.3611388689
GOTERM_MF_DIRECT	GO:0017160~Ral GTPase binding	4	0.884955752212	0.0169828001956	NM_018303, NM_015017, NM_021807, NM_175876	412	10	7107	6.9	0.999931730713	0.959129640679	22.1657034375
GOTERM_CC_DIRECT	GO:0042405~nuclear inclusion body	4	0.884955752212	0.0176526010394	NM_001278209, NM_020165, NM_003292, NM_016320	432	10	7347	6.80277777778	0.999165339946	0.757728724501	21.9825316397
GOTERM_BP_DIRECT	GO:0051292~nuclear pore complex assembly	4	0.884955752212	0.0178878929362	NM_001278209, NM_003292, NM_001329434, NM_016320	416	10	7039	6.76826923077	1.0	0.950386348106	26.1893650987
KEGG_PATHWAY	hsa04110:Cell cycle	12	2.65486725664	0.0180838072572	NM_013366, NM_000076, NM_014248, NM_004336, NM_001078645, NM_057749, NM_001323282, NM_001114091, NM_001042749, NM_016263, NM_001238, NM_001211	163	104	3107	2.19938650307	0.958221828189	0.795602906549	20.0295151645
GOTERM_CC_DIRECT	GO:0035061~interchromatin granule	3	0.663716814159	0.0190338270706	NM_001142286, NM_015110, NM_003016	432	4	7347	12.7552083333	0.999523234734	0.720498526794	23.4976352093
GOTERM_BP_DIRECT	GO:0051984~positive regulation of chromosome segregation	3	0.663716814159	0.0192158690416	NM_020165, NM_001142286, NM_015110	416	4	7039	12.6905048077	1.0	0.94687611474	27.8506094474
GOTERM_MF_DIRECT	GO:0016874~ligase activity	19	4.20353982301	0.0195091774985	NM_022079, NM_020165, NM_194271, NM_001286712, NM_001167, NM_016323, NM_001114636, NM_017769, NM_001282805, NM_014248, NM_006910, NM_001144967, NM_173647, NM_006768, NM_014160, NM_015255, NM_007282, NM_000465, NM_005744	412	184	7107	1.78125	0.99998384234	0.936599217616	25.0414744948
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	12	2.65486725664	0.0218035938788	NM_004298, NM_004628, NM_001278209, NM_018230, NM_001320653, NM_001330700, NM_003292, NM_001142286, NM_015110, NM_001042749, NM_001329434, NM_016320	416	94	7039	2.16008592471	1.0	0.952965768216	30.9872187303
GOTERM_BP_DIRECT	GO:0006325~chromatin organization	6	1.32743362832	0.0221837449127	NM_014109, NM_018230, NM_012238, NM_001195470, NM_001128429, NM_004456	416	28	7039	3.62585851648	1.0	0.943385413703	31.4370505324
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	7	1.54867256637	0.0224441186042	NM_004298, NM_001278209, NM_018230, NM_001320653, NM_003292, NM_001329434, NM_016320	416	38	7039	3.11696609312	1.0	0.932662357712	31.7435572284
KEGG_PATHWAY	hsa03040:Spliceosome	12	2.65486725664	0.0263987534288	NM_014691, NM_005131, NM_001322216, NM_014463, NM_014977, NM_001320222, NM_012433, NM_005346, NM_003016, NM_021979, NM_001081550, NM_032758	163	110	3107	2.07941996654	0.990487052438	0.78811264764	27.9398419178
