Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	315	17.4515235457	2.16126973034e-14	NM_182931, NM_003640, NM_145331, NM_014007, NM_001003652, NM_203374, NM_001329456, NM_001282860, NM_014155, NM_014415, NM_016284, NM_005341, NM_001289166, NM_017661, NM_006345, NM_001321981, NM_001321226, NM_182529, NM_007345, NM_001077195, NM_001014443, NM_007349, NM_032440, NM_004220, NM_194282, NM_001193424, NM_018645, NM_032449, NM_053002, NM_031288, NM_001012756, NM_001082480, NM_201269, NM_017673, NM_001261459, NM_003435, NM_001321645, NM_001178099, NM_001282450, NM_153358, NM_001520, NM_018270, NM_022455, NM_001300883, NM_182641, NM_001289972, NM_018119, NM_001318893, NM_016444, NM_001330474, NM_001142568, NM_017643, NM_182958, NM_003655, NM_001287533, NM_001185118, NM_024741, NM_003325, NM_001145415, NM_001145412, NM_032233, NM_001330716, NM_001199297, NM_016631, NM_001039618, NM_001330617, NM_003721, NM_024855, NM_001135178, NM_021148, NM_001083956, NM_021145, NM_005786, NM_030895, NM_025209, NM_001206, NM_019110, NM_001257273, NM_014699, NM_017553, NM_001321952, NM_001322914, NM_012421, NM_138783, NM_032221, NM_013286, NM_024341, NM_213598, NM_001142684, NM_014913, NM_138330, NM_024309, NM_005583, NM_001310127, NM_182972, NM_001320153, NM_005858, NM_001018077, NM_015906, NM_182762, NM_007300, NM_005197, NM_001322096, NM_005194, NM_006635, NM_020307, NM_001287237, NM_001278171, NM_014517, NM_003489, NM_170695, NM_001024596, NM_001137675, NM_024632, NM_002360, NM_005773, NM_053042, NM_006631, NM_001199324, NM_006828, NM_033204, NM_007109, NM_001278284, NM_024836, NM_001291986, NM_001287603, NM_001321685, NM_006766, NM_153219, NM_032776, NM_003200, NM_001113407, NM_016231, NM_001288760, NM_001199620, NM_013450, NM_005741, NM_006563, NM_004491, NM_015534, NM_001163474, NM_023034, NM_001331037, NM_175888, NM_001321307, NM_006961, NM_001278559, NM_001018050, NM_001080412, NM_014830, NM_001114120, NM_006368, NM_016265, NM_001040653, NM_153607, NM_024516, NM_033081, NM_181353, NM_001282934, NM_033224, NM_002741, NM_001321424, NM_001099270, NM_152355, NM_020680, NM_152357, NM_006256, NM_022095, NM_001005271, NM_001282730, NM_001113525, NM_017916, NM_001242841, NM_152455, NM_203500, NM_030653, NM_173690, NM_032271, NM_032272, NM_016329, NM_001314059, NM_001290083, NM_022491, NM_013376, NM_152641, NM_001252612, NM_020933, NM_133334, NM_001323906, NM_015094, NM_198055, NM_015630, NM_001271848, NM_001101654, NM_001256163, NM_001242924, NM_001321703, NM_030647, NM_001085487, NM_001136501, NM_133328, NM_013388, NM_004973, NM_014347, NM_001164273, NM_017879, NM_001270, NM_001271, NM_001991, NM_001010844, NM_001320835, NM_004992, NM_002926, NM_001202438, NM_001314033, NM_015251, NM_001112736, NM_001564, NM_144631, NM_001322130, NM_015072, NM_003796, NM_138447, NM_015651, NM_033656, NM_001141969, NM_001163391, NM_015442, NM_000449, NM_001304763, NM_017757, NM_001015053, NM_001193552, NM_001321146, NM_015649, NM_006521, NM_001278119, NM_001317199, NM_003189, NM_001037335, NM_005453, NM_032164, NM_001136156, NM_001308269, NM_001329765, NM_021639, NM_030935, NM_014963, NM_020771, NM_004824, NM_197977, NM_001317012, NM_001324340, NM_001002836, NM_005650, NM_133474, NM_021632, NM_015057, NM_001032410, NM_004424, NM_001320748, NM_001324297, NM_001199479, NM_001145082, NM_001261411, NM_001287439, NM_001319050, NM_001317951, NM_021646, NM_014781, NM_005966, NM_020218, NM_012115, NM_014872, NM_030573, NM_031419, NM_014646, NM_001127358, NM_001321376, NM_004187, NM_015355, NM_003427, NM_001290261, NM_005035, NM_020899, NM_005225, NM_002180, NM_018429, NM_001172668, NM_152283, NM_012330, NM_203394, NM_003941, NM_015030, NM_020228, NM_153695, NM_001178078, NM_005611, NM_014371, NM_001023563, NM_001242894, NM_001317836, NM_018337, NM_014569, NM_005802, NM_001291712, NM_001330327, NM_014797, NM_001301778, NM_003417, NM_033410, NM_170606, NM_015335, NM_001290259, NM_001938	1630	947	7039	1.4364282428900002	8.07737210451e-11	8.07737210451e-11	3.99347221958e-11
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	231	12.7977839335	9.19215669869e-12	NM_003640, NM_014007, NM_203374, NM_001329456, NM_014155, NM_001042539, NM_014415, NM_005341, NM_001289166, NM_001321981, NM_182529, NM_007344, NM_007345, NM_001077195, NM_032440, NM_004220, NM_194282, NM_018645, NM_014159, NM_031288, NM_001012756, NM_201269, NM_001082480, NM_001261459, NM_003435, NM_001282450, NM_001178099, NM_001321645, NM_153358, NM_021078, NM_005977, NM_001300883, NM_182641, NM_001289972, NM_001318893, NM_016018, NM_016444, NM_001142568, NM_004514, NM_017643, NM_182958, NM_024741, NM_001185118, NM_001287533, NM_001330716, NM_001330617, NM_024855, NM_001135178, NM_206866, NM_021148, NM_021145, NM_001083956, NM_030895, NM_019110, NM_014699, NM_001321952, NM_001322914, NM_012421, NM_138783, NM_024341, NM_013286, NM_213598, NM_001256090, NM_014913, NM_138330, NM_005583, NM_001310127, NM_182972, NM_001320153, NM_005858, NM_001018077, NM_182762, NM_005194, NM_006635, NM_001287237, NM_001278171, NM_170695, NM_001024596, NM_016422, NM_024632, NM_006631, NM_006828, NM_001199324, NM_033204, NM_007114, NM_001025247, NM_001278284, NM_024116, NM_024836, NM_006766, NM_001321685, NM_006767, NM_153219, NM_032776, NM_017632, NM_003200, NM_001113407, NM_016231, NM_001288760, NM_013450, NM_014709, NM_005741, NM_006563, NM_021035, NM_015534, NM_001163474, NM_023034, NM_175888, NM_001331037, NM_006961, NM_001278559, NM_014830, NM_005734, NM_016265, NM_153607, NM_001282934, NM_001321424, NM_001099270, NM_152355, NM_178439, NM_020680, NM_152357, NM_006256, NM_006951, NM_012081, NM_022095, NM_001282730, NM_001005271, NM_001113525, NM_001242841, NM_203500, NM_173690, NM_032271, NM_006284, NM_007145, NM_016329, NM_015428, NM_001314059, NM_001290083, NM_152641, NM_001252612, NM_020933, NM_198055, NM_001271848, NM_001101654, NM_001256163, NM_001242924, NM_001321703, NM_001136501, NM_013388, NM_014347, NM_001164273, NM_017879, NM_001271, NM_001010844, NM_001320835, NM_001202438, NM_001314033, NM_001112736, NM_001564, NM_144631, NM_001322130, NM_138447, NM_015651, NM_001141969, NM_001163391, NM_015442, NM_001304763, NM_017757, NM_001193552, NM_001321146, NM_015649, NM_001256487, NM_001278119, NM_005453, NM_032164, NM_004257, NM_001136156, NM_001308269, NM_001329765, NM_021639, NM_014963, NM_001143835, NM_020771, NM_004824, NM_197977, NM_001324340, NM_001253676, NM_001002836, NM_005650, NM_021632, NM_133474, NM_015057, NM_005632, NM_001199479, NM_001145082, NM_001261411, NM_004830, NM_001317951, NM_014781, NM_021646, NM_003594, NM_005966, NM_014872, NM_012115, NM_001127358, NM_015355, NM_003425, NM_004559, NM_001290261, NM_005225, NM_001172668, NM_152283, NM_012330, NM_005938, NM_020228, NM_015030, NM_003941, NM_005937, NM_001242891, NM_001023563, NM_001317836, NM_014569, NM_001252406, NM_001291712, NM_001330327, NM_014797, NM_003417, NM_033410, NM_170606, NM_024671	1630	677	7039	1.473488233	3.42961071764e-08	1.7148053754700003e-08	1.6954027071099998e-08
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	87	4.81994459834	1.52226703219e-05	NM_052988, NM_006742, NM_003640, NM_014916, NM_001322194, NM_001003652, NM_004579, NM_001330418, NM_006875, NM_005255, NM_014264, NM_001206864, NM_005406, NM_001170464, NM_006738, NM_001260, NM_003033, NM_001013703, NM_002005, NM_001252124, NM_001320748, NM_198794, NM_001004023, NM_033018, NM_014737, NM_005246, NM_002953, NM_001031835, NM_032017, NM_198892, NM_080836, NM_004938, NM_004836, NM_032409, NM_130436, NM_005921, NM_001243533, NM_002419, NM_001042388, NM_016231, NM_003607, NM_139046, NM_005923, NM_003331, NM_000292, NM_006218, NM_000294, NM_001271977, NM_001001852, NM_001272044, NM_001324321, NM_002037, NM_012329, NM_002529, NM_013355, NM_020791, NM_004327, NM_006712, NM_032237, NM_003157, NM_000455, NM_005734, NM_004073, NM_001319, NM_003215, NM_002748, NM_181093, NM_003177, NM_001330253, NM_002649, NM_002082, NM_004749, NM_005163, NM_002741, NM_004958, NM_012407, NM_001199397, NM_006256, NM_017719, NM_015690, NM_175854, NM_016252, NM_031965, NM_014572, NM_006609, NM_001556, NM_001323916	1630	247	7039	1.52105759917	0.0552134171686	0.018753985702099997	0.028072843478
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	59	3.2686980609400003	0.000156126446665	NM_020820, NM_152879, NM_001322194, NM_004579, NM_001003652, NM_012292, NM_001330311, NM_173791, NM_001330418, NM_001114, NM_001320613, NM_001040445, NM_080861, NM_006738, NM_199421, NM_004422, NM_198794, NM_001626, NM_002953, NM_005246, NM_198243, NM_153253, NM_133328, NM_004938, NM_032409, NM_015626, NM_015313, NM_015040, NM_016231, NM_003607, NM_003331, NM_001303246, NM_203351, NM_015184, NM_001324321, NM_002037, NM_001322462, NM_013355, NM_001270470, NM_004327, NM_001114120, NM_003215, NM_001242896, NM_003177, NM_182965, NM_001291958, NM_005163, NM_002890, NM_000932, NM_001204424, NM_006420, NM_006901, NM_017719, NM_006256, NM_005475, NM_018639, NM_014572, NM_012181, NM_031965	1630	162	7039	1.5727524047600001	0.441529370297	0.135529685176	0.287566579089
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	71	3.9335180055400003	0.00047788622481800006	NM_203500, NM_012300, NM_032271, NM_024345, NM_022041, NM_020177, NM_016496, NM_001105573, NM_014458, NM_002393, NM_002392, NM_007013, NM_001098638, NM_033549, NM_015906, NM_020771, NM_018708, NM_007300, NM_001040445, NM_020774, NM_080861, NM_001292003, NM_199421, NM_003922, NM_001324309, NM_015057, NM_012158, NM_006369, NM_004424, NM_015322, NM_018998, NM_001168370, NM_001142651, NM_015726, NM_172070, NM_001198956, NM_198243, NM_013262, NM_004667, NM_018133, NM_004359, NM_015089, NM_032409, NM_015626, NM_012161, NM_003335, NM_012162, NM_012164, NM_022064, NM_152896, NM_178450, NM_022457, NM_020429, NM_001256071, NM_033480, NM_001270470, NM_001324197, NM_007218, NM_174916, NM_001145412, NM_001300850, NM_015483, NM_145214, NM_012179, NM_005163, NM_206866, NM_152617, NM_016252, NM_018639, NM_032807, NM_018150	1630	211	7039	1.4531125519699999	0.8319375554	0.300006293658	0.877745315281
GOTERM_BP_DIRECT	GO:0006281~DNA repair	63	3.49030470914	0.000626804283094	NM_014065, NM_014950, NM_030653, NM_004259, NM_001286569, NM_152405, NM_014956, NM_152259, NM_003579, NM_130398, NM_138376, NM_001143835, NM_002873, NM_007300, NM_014967, NM_005483, NM_020207, NM_015092, NM_199420, NM_016381, NM_015902, NM_004260, NM_015630, NM_007215, NM_000553, NM_004629, NM_006537, NM_018319, NM_031288, NM_148894, NM_001174084, NM_007254, NM_006502, NM_001321459, NM_005431, NM_018121, NM_002894, NM_002180, NM_152363, NM_020791, NM_001100119, NM_001184, NM_001286499, NM_001113378, NM_001345922, NM_001042683, NM_007068, NM_001286167, NM_024516, NM_033084, NM_007027, NM_014614, NM_001128425, NM_001130009, NM_004958, NM_001321814, NM_206866, NM_002439, NM_017553, NM_001287248, NM_001283009, NM_001142571, NM_001319988	1630	184	7039	1.47858428914	0.9036087656039999	0.322868646391	1.1497742439799998
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	30	1.6620498615000001	0.00107770064929	NM_014916, NM_001162407, NM_001330418, NM_001324321, NM_001619, NM_001243926, NM_013355, NM_139078, NM_001031812, NM_001184, NM_005734, NM_015092, NM_175866, NM_001319, NM_003177, NM_001626, NM_005163, NM_173500, NM_002741, NM_003747, NM_004958, NM_001009944, NM_130436, NM_032409, NM_006256, NM_004836, NM_022048, NM_014572, NM_001285439, NM_139046	1630	73	7039	1.7746869484799999	0.982102054411	0.43713991130900004	1.96912860618
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	69	3.82271468144	0.0013732352242	NM_020820, NM_001034853, NM_001322194, NM_020824, NM_012292, NM_144658, NM_020829, NM_006738, NM_014716, NM_012455, NM_001322487, NM_006939, NM_003922, NM_004422, NM_030649, NM_133372, NM_001195215, NM_004667, NM_153253, NM_013388, NM_014783, NM_001330640, NM_015313, NM_054114, NM_003502, NM_001083536, NM_005540, NM_144628, NM_152678, NM_001303246, NM_003128, NM_001164386, NM_003126, NM_022904, NM_001042492, NM_001320835, NM_020919, NM_004491, NM_001291582, NM_002037, NM_001127715, NM_002926, NM_006788, NM_002529, NM_001286792, NM_006266, NM_152663, NM_032389, NM_004327, NM_032139, NM_001025579, NM_001114120, NM_005751, NM_001130955, NM_001242896, NM_001318784, NM_175623, NM_002890, NM_001204424, NM_002972, NM_001145427, NM_006420, NM_006421, NM_001030055, NM_001291964, NM_006901, NM_033515, NM_003628, NM_001024858	1630	211	7039	1.41217980403	0.9940660296789999	0.473172822065	2.5026752392400002
GOTERM_BP_DIRECT	GO:0000732~strand displacement	13	0.7202216066480001	0.00362961343176	NM_000553, NM_005431, NM_032043, NM_130398, NM_001080449, NM_000059, NM_001321814, NM_002894, NM_007300, NM_001100119, NM_001287248, NM_001283009, NM_001142571	1630	24	7039	2.33913599182	0.9999987175309999	0.778517950882	6.48665985253
GOTERM_BP_DIRECT	GO:0009311~oligosaccharide metabolic process	8	0.443213296399	0.004743491523	NM_003033, NM_013443, NM_001345961, NM_002408, NM_006302, NM_016219, NM_175039, NM_006927	1630	11	7039	3.1406581148900004	0.999999980249	0.8303482574429999	8.39613638898
