Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	65	4.6428571428600005	2.19865222746e-05	NM_020532, NM_004104, NM_006640, NM_033396, NM_003404, NM_004738, NM_001750, NM_004486, NM_004308, NM_007245, NM_001165414, NM_018449, NM_015055, NM_006196, NM_016131, NM_018509, NM_005082, NM_006026, NM_001728, NM_001206796, NM_005207, NM_005347, NM_022170, NM_001206651, NM_005188, NM_001256426, NM_001286645, NM_014547, NM_004218, NM_003025, NM_012325, NM_001005743, NM_001135242, NM_001277224, NM_024329, NM_176812, NM_006761, NM_001195555, NM_004044, NM_003099, NM_004281, NM_001130438, NM_001308142, NM_002827, NM_001206541, NM_001271969, NM_001282444, NM_017721, NM_001244666, NM_006555, NM_001136015, NM_001137552, NM_020992, NM_006452, NM_139265, NM_006148, NM_003088, NM_002577, NM_000117, NM_007271, NM_005022, NM_006990, NM_139062, NM_001258376, NM_003870	1295	214	7039	1.6509760762099999	0.0902514702999	0.0902514702999	0.0411712295409
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	23	1.64285714286	2.49726169532e-05	NM_002350, NM_000610, NM_003486, NM_002209, NM_181523, NM_001728, NM_001025159, NM_000211, NM_000212, NM_001145667, NM_001145808, NM_002831, NM_014337, NM_001206609, NM_153206, NM_001679, NM_001497, NM_001030288, NM_002444, NM_002473, NM_000887, NM_033360, NM_001184879	1295	50	7039	2.5003397683400004	0.101863789029	0.05229951410209999	0.0467616532462
GOTERM_BP_DIRECT	GO:0006928~movement of cell or subcellular component	22	1.57142857143	6.13023839231e-05	NM_001193333, NM_006572, NM_002209, NM_001185077, NM_001199954, NM_003380, NM_002659, NM_001282971, NM_002755, NM_139276, NM_078481, NM_014000, NM_021102, NM_001663, NM_001101, NM_001005386, NM_006088, NM_002444, NM_003931, NM_139012, NM_001206541, NM_001242932	1295	49	7039	2.44043810574	0.231819801112	0.084156987866	0.11475280599099999
GOTERM_BP_DIRECT	GO:0007264~small GTPase mediated signal transduction	38	2.7142857142900003	6.90620983583e-05	NM_016577, NM_004163, NM_178815, NM_004637, NM_001665, NM_022157, NM_001663, NM_001024227, NM_001010935, NM_002872, NM_001493, NM_032846, NM_001144927, NM_004308, NM_001252039, NM_006861, NM_033360, NM_004580, NM_001322841, NM_016131, NM_001313943, NM_007236, NM_001039802, NM_001272038, NM_016322, NM_002662, NM_016154, NM_002865, NM_002133, NM_030981, NM_002868, NM_016395, NM_004218, NM_001659, NM_002869, NM_001177701, NM_004251, NM_015646	1295	109	7039	1.8949523573400002	0.25704173514199996	0.0715872317743	0.12926943494999998
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	69	4.92857142857	9.44304244274e-05	NM_006582, NM_001322156, NM_002199, NM_002198, NM_007014, NM_002908, NM_194071, NM_001330393, NM_001130173, NM_015905, NM_006885, NM_002505, NM_021105, NM_205843, NM_145901, NM_001204858, NM_003198, NM_003194, NM_001126118, NM_002049, NM_015215, NM_006769, NM_001320930, NM_014166, NM_003998, NM_006234, NM_020310, NM_015975, NM_145716, NM_018416, NM_001037637, NM_001001890, NM_012448, NM_005642, NM_012118, NM_001530, NM_004571, NM_001278940, NM_021228, NM_006565, NM_002467, NM_001080547, NM_005359, NM_004041, NM_001308115, NM_198976, NM_134442, NM_004188, NM_005934, NM_006265, NM_183422, NM_004805, NM_172373, NM_007375, NM_001145661, NM_000937, NM_001099402, NM_021975, NM_001105214, NM_001257328, NM_001271043, NM_003083, NM_005663, NM_003169, NM_012340, NM_003934, NM_001199163, NM_001134673, NM_004688	1295	241	7039	1.5562280715799999	0.33386229649	0.0780384633153	0.176713763384
GOTERM_BP_DIRECT	GO:0002576~platelet degranulation	19	1.35714285714	9.49891915344e-05	NM_002350, NM_001130004, NM_005567, NM_003165, NM_001001548, NM_000660, NM_000212, NM_003246, NM_002664, NM_003254, NM_000484, NM_014000, NM_000419, NM_000129, NM_005184, NM_004924, NM_002826, NM_000362, NM_007351	1295	40	7039	2.58187258687	0.33546179728799996	0.0658427427333	0.17775854012800002
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	32	2.2857142857099997	0.00024359101966299997	NM_001319137, NM_006565, NM_002467, NM_001005741, NM_000660, NM_002755, NM_000222, NM_139276, NM_006099, NM_002389, NM_021105, NM_206855, NM_002444, NM_005652, NM_139012, NM_009587, NM_033360, NM_018449, NM_004580, NM_001141945, NM_001700, NM_001039802, NM_003380, NM_001126118, NM_001330730, NM_031492, NM_000757, NM_001257328, NM_031370, NM_003934, NM_000118, NM_001530	1295	91	7039	1.91139208282	0.649381387491	0.139052986577	0.455245519858
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	15	1.0714285714299998	0.0003579141082890001	NM_015143, NM_001130004, NM_003165, NM_001199954, NM_002049, NM_000212, NM_001014795, NM_002664, NM_014000, NM_000419, NM_001101, NM_002831, NM_080425, NM_178443, NM_002473	1295	30	7039	2.7177606177599998	0.785623638084	0.175107961401	0.668226044812
GOTERM_BP_DIRECT	GO:0030148~sphingolipid biosynthetic process	13	0.928571428571	0.0006886626956830001	NM_001321542, NM_001130105, NM_024090, NM_001331069, NM_001256126, NM_181746, NM_004863, NM_001256399, NM_001301856, NM_016395, NM_001329784, NM_004738, NM_002035	1295	25	7039	2.8264710424699997	0.948369748595	0.28056864796500003	1.28197431942
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	27	1.92857142857	0.0007000062106419999	NM_001003945, NM_014742, NM_000660, NM_005359, NM_134442, NM_003246, NM_000022, NM_004924, NM_001165414, NM_001288614, NM_182943, NM_020992, NM_001206796, NM_000636, NM_006297, NM_012473, NM_004995, NM_004530, NM_001128620, NM_005187, NM_002133, NM_002738, NM_001286035, NM_000298, NM_000118, NM_001530, NM_033238	1295	76	7039	1.9310404389400002	0.950830473085	0.26010583397799997	1.30295992634
-	-	-	-	-	-	-	-	-	-	-	-	-
