Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070126~mitochondrial translational termination	57	2.9320987654299997	5.68934528326e-16	NM_003776, NM_001318485, NM_001318770, NM_032351, NM_016497, NM_021821, NM_014763, NM_004927, NM_031280, NM_020409, NM_001199849, NM_017900, NM_001545, NM_018141, NM_001318499, NM_018997, NM_014018, NM_022497, NM_017840, NM_016504, NM_016071, NM_016070, NM_001286748, NM_148887, NM_006428, NM_018135, NM_031903, NM_053050, NM_007208, NM_016065, NM_203298, NM_182640, NM_016067, NM_015971, NM_022061, NM_016640, NM_005830, NM_032479, NM_172177, NM_022163, NM_019051, NM_176792, NM_004891, NM_001194995, NM_052850, NM_145729, NM_014078, NM_080794, NM_022915, NM_145212, NM_031420, NM_020236, NM_016622, NM_014046, NM_020191, NM_015950, NM_022100	1813	82	7039	2.6988215193799996	2.2698509738500003e-12	2.2698509738500003e-12	1.0325074129000001e-12
GOTERM_BP_DIRECT	GO:0070125~mitochondrial translational elongation	57	2.9320987654299997	1.2743975422800001e-15	NM_003776, NM_001318485, NM_001318770, NM_032351, NM_016497, NM_021821, NM_014763, NM_004927, NM_031280, NM_020409, NM_001199849, NM_017900, NM_001545, NM_018141, NM_001318499, NM_018997, NM_014018, NM_022497, NM_017840, NM_016504, NM_016071, NM_016070, NM_001286748, NM_148887, NM_006428, NM_018135, NM_001172696, NM_031903, NM_053050, NM_007208, NM_016065, NM_203298, NM_182640, NM_016067, NM_015971, NM_022061, NM_016640, NM_005830, NM_032479, NM_172177, NM_022163, NM_019051, NM_176792, NM_004891, NM_052850, NM_145729, NM_014078, NM_080794, NM_022915, NM_145212, NM_031420, NM_020236, NM_016622, NM_014046, NM_020191, NM_015950, NM_022100	1813	83	7039	2.66630559746	4.9936721424600004e-12	2.49689158238e-12	2.2759572004799997e-12
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	97	4.98971193416	7.078292004999999e-14	NM_024292, NM_016047, NM_001271838, NM_001163280, NM_006831, NM_001282759, NM_006112, NM_004477, NM_001139499, NM_020961, NM_002096, NM_015698, NM_001320595, NM_001318844, NM_015908, NM_004640, NM_001098208, NM_003017, NM_006938, NM_005105, NM_001330510, NM_015465, NM_016200, NM_180699, NM_005146, NM_031287, NM_007006, NM_015360, NM_002669, NM_005872, NM_016652, NM_054016, NM_006275, NM_001324355, NM_001257293, NM_031844, NM_001039465, NM_015629, NM_031157, NM_006425, NM_001258353, NM_003910, NM_001321834, NM_001145408, NM_001308036, NM_014280, NM_001031684, NM_002370, NM_006857, NM_014740, NM_012321, NM_005782, NM_024775, NM_002696, NM_002695, NM_032472, NM_001324, NM_002140, NM_005034, NM_144723, NM_030917, NM_001322272, NM_172231, NM_001102398, NM_003095, NM_003092, NM_003093, NM_003090, NM_031314, NM_003091, NM_021128, NM_021177, NM_006590, NM_003769, NM_001358, NM_016059, NM_001357, NM_001253, NM_015484, NM_032940, NM_007080, NM_001281495, NM_006597, NM_001303269, NM_001078166, NM_004175, NM_016199, NM_004814, NM_015891, NM_001306206, NM_006805, NM_006802, NM_004593, NM_020943, NM_007279, NM_016216, NM_004128	1813	189	7039	1.9926136048599996	2.89632984263e-10	9.65443280876e-11	1.3193890424600002e-10
GOTERM_BP_DIRECT	GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	43	2.21193415638	8.55598738427e-11	NM_002799, NM_001256708, NM_006503, NM_001255, NM_002796, NM_001320918, NM_148976, NM_016238, NM_002795, NM_001271779, NM_004661, NM_001798, NM_175932, NM_002808, NM_002809, NM_002806, NM_001142522, NM_002807, NM_002804, NM_021009, NM_002803, NM_002801, NM_004159, NM_001330676, NM_001330692, NM_004725, NM_002787, NM_003341, NM_005805, NM_018955, NM_001282232, NM_002818, NM_001270481, NM_002814, NM_002790, NM_002792, NM_002811, NM_002793, NM_002358, NM_002812, NM_001144932, NM_176783, NM_031966	1813	66	7039	2.52951745809	3.49854339277e-07	8.746359625439999e-08	1.5937716701900002e-07
GOTERM_BP_DIRECT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	44	2.2633744856	2.6929873459200003e-10	NM_002799, NM_001256708, NM_006503, NM_001255, NM_002796, NM_001320918, NM_148976, NM_016238, NM_002795, NM_001271779, NM_004661, NM_175932, NM_002808, NM_002809, NM_002806, NM_001142522, NM_002807, NM_006930, NM_002804, NM_021009, NM_002803, NM_002801, NM_004159, NM_001330676, NM_001330692, NM_004725, NM_002787, NM_003341, NM_005805, NM_018955, NM_001282232, NM_003592, NM_002818, NM_001270481, NM_002814, NM_002790, NM_002792, NM_002811, NM_002793, NM_002358, NM_002812, NM_001144932, NM_176783, NM_031966	1813	70	7039	2.44043810574	1.10116175545e-06	2.20232448056e-07	5.01637642536e-07
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	30	1.5432098765399997	7.14192397362e-10	NM_005005, NM_004146, NM_005006, NM_002489, NM_004541, NM_001284367, NM_002490, NM_002492, NM_002493, NM_015965, NM_002495, NM_002496, NM_000108, NM_018838, NM_001168331, NM_004544, NM_004546, NM_004545, NM_016013, NM_001166159, NM_004551, NM_004552, NM_004553, NM_021074, NM_024407, NM_001291304, NM_005003, NM_001257102, NM_005002, NM_005001	1813	40	7039	2.91188637617	2.92032834559e-06	4.86721983162e-07	1.33036582861e-06
GOTERM_BP_DIRECT	GO:0006457~protein folding	62	3.18930041152	1.73283094512e-09	NM_002014, NM_001198842, NM_006112, NM_005998, NM_004911, NM_058246, NM_012394, NM_021156, NM_005388, NM_001330510, NM_002622, NM_001282907, NM_194283, NM_005147, NM_005038, NM_006430, NM_177559, NM_001297738, NM_001282705, NM_003299, NM_001762, NM_004470, NM_001539, NM_001329991, NM_001287801, NM_006660, NM_025196, NM_030752, NM_005880, NM_001320, NM_030755, NM_032472, NM_001015049, NM_016633, NM_001303543, NM_006817, NM_016306, NM_001185181, NM_014278, NM_006915, NM_003329, NM_012073, NM_001166285, NM_005570, NM_006496, NM_001746, NM_007065, NM_004134, NM_004792, NM_002337, NM_016059, NM_015154, NM_006597, NM_004343, NM_006145, NM_001317100, NM_021629, NM_006600, NM_139126, NM_004786, NM_003315, NM_016292	1813	119	7039	2.02282302883	7.08552082107e-06	1.0122203338799999e-06	3.2278405615e-06
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	44	2.2633744856	1.76407417584e-09	NM_002799, NM_001256708, NM_006503, NM_001255, NM_002796, NM_001320918, NM_001313954, NM_148976, NM_016238, NM_002795, NM_001271779, NM_004661, NM_175932, NM_198433, NM_002808, NM_002809, NM_002806, NM_002807, NM_002804, NM_021009, NM_002803, NM_002801, NM_004159, NM_001330676, NM_001330692, NM_001282382, NM_004725, NM_002787, NM_003341, NM_005805, NM_018955, NM_001282232, NM_002818, NM_001270481, NM_002814, NM_002790, NM_002792, NM_002811, NM_002793, NM_002358, NM_002812, NM_001144932, NM_176783, NM_031966	1813	73	7039	2.3401461288	7.2132734763e-06	9.016620300389999e-07	3.28603906308e-06
GOTERM_BP_DIRECT	GO:0006521~regulation of cellular amino acid metabolic process	30	1.5432098765399997	4.49249273653e-09	NM_002799, NM_006503, NM_002796, NM_148976, NM_002795, NM_001271779, NM_175932, NM_002808, NM_002809, NM_002806, NM_002807, NM_002804, NM_002803, NM_002801, NM_004159, NM_001330676, NM_001330692, NM_002787, NM_005805, NM_001282232, NM_002818, NM_002814, NM_001270481, NM_002790, NM_002811, NM_002792, NM_002793, NM_002812, NM_176783, NM_001144932	1813	42	7039	2.77322512016	1.83696340135e-05	2.0410871099900002e-06	8.36841558272e-06
GOTERM_BP_DIRECT	GO:0038061~NIK/NF-kappaB signaling	36	1.85185185185	6.5512038048900005e-09	NM_002799, NM_006503, NM_002796, NM_148976, NM_002795, NM_001271779, NM_175932, NM_002808, NM_002809, NM_002806, NM_002807, NM_002804, NM_006930, NM_021009, NM_003968, NM_002803, NM_001303506, NM_002801, NM_004159, NM_001330676, NM_001330692, NM_002787, NM_005805, NM_018955, NM_001282232, NM_003592, NM_002818, NM_002814, NM_001270481, NM_002790, NM_002792, NM_002811, NM_002793, NM_002812, NM_001144932, NM_176783	1813	56	7039	2.4959026081499998	2.67875136409e-05	2.67878365534e-06	1.22032908112e-05
-	-	-	-	-	-	-	-	-	-	-	-	-
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	380	19.5473251029	6.38287947684e-30	NM_001318485, NM_002489, NM_001146106, NM_171846, NM_001134484, NM_016002, NM_002396, NM_032314, NM_194279, NM_001042537, NM_031280, NM_001014763, NM_012459, NM_016138, NM_012458, NM_017900, NM_016282, NM_003634, NM_002492, NM_012456, NM_002493, NM_001001973, NM_004208, NM_001139457, NM_002495, NM_002496, NM_003748, NM_001320042, NM_006476, NM_001918, NM_001168331, NM_001134493, NM_001002913, NM_014018, NM_006327, NM_032303, NM_003848, NM_003849, NM_014402, NM_058216, NM_004092, NM_014165, NM_006335, NM_001173454, NM_033107, NM_021074, NM_003645, NM_033109, NM_004099, NM_022735, NM_003850, NM_021079, NM_182640, NM_182501, NM_001278594, NM_002795, NM_001318794, NM_016640, NM_001270680, NM_018120, NM_006899, NM_018127, NM_001324039, NM_004331, NM_198949, NM_001301733, NM_174869, NM_003329, NM_032236, NM_003130, NM_003659, NM_015380, NM_000108, NM_006591, NM_001609, NM_017819, NM_000255, NM_017547, NM_080794, NM_001001563, NM_000637, NM_002079, NM_001166010, NM_018109, NM_002887, NM_031463, NM_016622, NM_016399, NM_014046, NM_014043, NM_016292, NM_001199291, NM_013943, NM_003776, NM_017421, NM_001318770, NM_153486, NM_016417, NM_001320918, NM_032351, NM_138432, NM_003201, NM_021821, NM_001174097, NM_021824, NM_007100, NM_006839, NM_001752, NM_012394, NM_001618, NM_001289758, NM_001256510, NM_015907, NM_020409, NM_001199849, NM_001278304, NM_006636, NM_004111, NM_012094, NM_001212, NM_000126, NM_006821, NM_016034, NM_152740, NM_016033, NM_001310338, NM_032340, NM_006826, NM_001025248, NM_024638, NM_001291978, NM_005390, NM_006428, NM_001229, NM_206808, NM_001160094, NM_006067, NM_000754, NM_016027, NM_032374, NM_016063, NM_000153, NM_001308426, NM_000345, NM_016065, NM_016066, NM_016067, NM_006660, NM_025196, NM_015971, NM_004493, NM_016167, NM_176818, NM_003374, NM_172177, NM_017924, NM_003366, NM_012479, NM_013979, NM_001194995, NM_015965, NM_145729, NM_000143, NM_020186, NM_016052, NM_145212, NM_003362, NM_003365, NM_000671, NM_002745, NM_002746, NM_000021, NM_178191, NM_001323413, NM_016530, NM_006356, NM_000159, NM_000019, NM_014820, NM_001037494, NM_020191, NM_012084, NM_017919, NM_005005, NM_005006, NM_001322966, NM_144981, NM_002014, NM_004168, NM_001257134, NM_012343, NM_001155, NM_001008661, NM_014362, NM_006111, NM_001284367, NM_000311, NM_001686, NM_005917, NM_021100, NM_001178014, NM_001862, NM_000709, NM_016080, NM_001866, NM_001688, NM_001867, NM_001545, NM_018188, NM_001318905, NM_001322977, NM_018465, NM_002004, NM_002109, NM_001258394, NM_022497, NM_005147, NM_182796, NM_019080, NM_013393, NM_016071, NM_002715, NM_001172, NM_001286748, NM_015523, NM_016070, NM_001144002, NM_148887, NM_031903, NM_001539, NM_001286643, NM_000182, NM_000305, NM_005002, NM_005001, NM_004146, NM_025136, NM_203298, NM_001135694, NM_019059, NM_003000, NM_006406, NM_004663, NM_005830, NM_133259, NM_005175, NM_001166496, NM_014342, NM_022163, NM_001015049, NM_001278464, NM_005836, NM_021127, NM_001330575, NM_007262, NM_001257335, NM_006793, NM_152726, NM_001127393, NM_007266, NM_001282387, NM_000454, NM_001166285, NM_001040613, NM_000436, NM_000191, NM_052850, NM_183050, NM_001142595, NM_138446, NM_004589, NM_006003, NM_012232, NM_004134, NM_178526, NM_001142386, NM_012239, NM_001267864, NM_005165, NM_001185039, NM_015702, NM_015700, NM_001455, NM_001166159, NM_001171155, NM_001270879, NM_004649, NM_001152, NM_018196, NM_170740, NM_001314026, NM_001272069, NM_032593, NM_006907, NM_004786, NM_024520, NM_001167867, NM_001322795, NM_025150, NM_001006635, NM_002156, NM_025219, NM_181425, NM_004539, NM_018947, NM_002940, NM_003405, NM_018206, NM_005504, NM_004541, NM_001098801, NM_020202, NM_004927, NM_001284325, NM_002065, NM_001329495, NM_001286043, NM_007189, NM_001142470, NM_018141, NM_003826, NM_015469, NM_004052, NM_017841, NM_014390, NM_018955, NM_001172696, NM_004397, NM_197966, NM_001100426, NM_018361, NM_022353, NM_024678, NM_001281513, NM_001012515, NM_022745, NM_001317177, NM_032810, NM_001195518, NM_000925, NM_017872, NM_182916, NM_005530, NM_022366, NM_003562, NM_001303253, NM_004564, NM_001015509, NM_014481, NM_005932, NM_005426, NM_024683, NM_000097, NM_002168, NM_001330259, NM_002979, NM_014077, NM_018339, NM_018238, NM_031420, NM_001042465, NM_001302836, NM_004545, NM_002574, NM_004375, NM_004374, NM_020236, NM_018244, NM_004551, NM_001931, NM_000692, NM_004552, NM_001278352, NM_014367, NM_001831, NM_022100, NM_001697, NM_133487, NM_001696, NM_145690	1889	909	7347	1.62591484135	5.68714561387e-27	5.68714561387e-27	9.936367137309999e-27
