Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	43	4.971098265899999	9.15026362012e-21	NM_033251, NM_001253384, NM_001146227, NM_007104, NM_022551, NM_001016, NM_000989, NM_001025071, NM_033625, NM_001012, NM_000967, NM_001015, NM_001321018, NM_000968, NM_053275, NM_001321485, NM_000980, NM_000984, NM_001009, NM_001024921, NM_001321702, NM_001003, NM_001007074, NM_002952, NM_001320141, NM_001007, NM_001304288, NM_002954, NM_000998, NM_001315530, NM_015414, NM_001098577, NM_000979, NM_001308226, NM_001011, NM_000976, NM_001010, NM_000992, NM_001997, NM_000975, NM_000972, NM_007209, NM_012423	778	78	7039	4.98775624547	2.1292663444000002e-17	2.1292663444000002e-17	1.60103545517e-17
GOTERM_BP_DIRECT	GO:0006413~translational initiation	51	5.895953757230001	2.9685407055500003e-19	NM_001300821, NM_001253384, NM_007104, NM_001016, NM_000989, NM_001025071, NM_001012, NM_001015, NM_001321018, NM_053275, NM_001321485, NM_000980, NM_000984, NM_001024921, NM_001321702, NM_001320141, NM_002952, NM_002954, NM_000998, NM_001315530, NM_001098577, NM_015414, NM_001308226, NM_001997, NM_000992, NM_007209, NM_003755, NM_033251, NM_001037283, NM_001146227, NM_022551, NM_033625, NM_000967, NM_000968, NM_003908, NM_003907, NM_001009, NM_001003, NM_001007074, NM_001416, NM_001007, NM_001304288, NM_016091, NM_000979, NM_001011, NM_000976, NM_001122665, NM_001010, NM_000975, NM_000972, NM_012423	778	115	7039	4.01239521627	6.907794221819999e-16	3.4538971109099994e-16	5.194100538530001e-16
GOTERM_BP_DIRECT	GO:0019083~viral transcription	44	5.08670520231	9.70645669379e-18	NM_033251, NM_001253384, NM_001146227, NM_007104, NM_022551, NM_018087, NM_001016, NM_000989, NM_001025071, NM_033625, NM_001012, NM_000967, NM_001015, NM_001321018, NM_000968, NM_053275, NM_001321485, NM_000980, NM_000984, NM_001009, NM_001024921, NM_001321702, NM_001003, NM_001007074, NM_002952, NM_001320141, NM_001007, NM_001304288, NM_002954, NM_000998, NM_001315530, NM_015414, NM_001098577, NM_000979, NM_001308226, NM_001011, NM_000976, NM_001010, NM_000992, NM_001997, NM_000975, NM_000972, NM_007209, NM_012423	778	94	7039	4.2350270743300005	2.2586924726500002e-14	7.52897490882e-15	1.6983533978899998e-14
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	45	5.20231213873	3.9598857059199996e-17	NM_033251, NM_001253384, NM_001142397, NM_001146227, NM_007104, NM_022551, NM_001016, NM_000989, NM_001025071, NM_033625, NM_001012, NM_000967, NM_001015, NM_001321018, NM_000968, NM_053275, NM_001321485, NM_000980, NM_000984, NM_001009, NM_001024921, NM_001321702, NM_001003, NM_017761, NM_001007074, NM_002952, NM_001320141, NM_001007, NM_001304288, NM_002954, NM_000998, NM_001315530, NM_015414, NM_001098577, NM_000979, NM_001308226, NM_000976, NM_001011, NM_001010, NM_000992, NM_001997, NM_000975, NM_000972, NM_007209, NM_012423	778	101	7039	4.03109012701	9.21465403769e-14	2.30366350942e-14	6.928671868699999e-14
GOTERM_BP_DIRECT	GO:0006412~translation	59	6.82080924855	3.02282707152e-14	NM_001253384, NM_007104, NM_001016, NM_001025071, NM_000989, NM_001012, NM_001015, NM_001321018, NM_053275, NM_001029991, NM_001321485, NM_181462, NM_021107, NM_000980, NM_000984, NM_001024921, NM_001321702, NM_014252, NM_001320141, NM_002952, NM_002954, NM_001040436, NM_017838, NM_000998, NM_016955, NM_001315530, NM_001098577, NM_015414, NM_001308226, NM_001324315, NM_001997, NM_000992, NM_007209, NM_003952, NM_031212, NM_033251, NM_024026, NM_006620, NM_001146227, NM_001113203, NM_170739, NM_022551, NM_033625, NM_001135653, NM_000967, NM_000968, NM_001009, NM_001003, NM_001007074, NM_001007, NM_001304288, NM_000979, NM_001011, NM_001346339, NM_000976, NM_001010, NM_000975, NM_000972, NM_012423	778	185	7039	2.8854373653900005	7.027090020979999e-11	1.40542022464e-11	5.2835513741899994e-11
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	51	5.895953757230001	5.00122542932e-10	NM_019037, NM_005452, NM_001253384, NM_005049, NM_007104, NM_001323945, NM_018146, NM_001016, NM_000989, NM_001025071, NM_001012, NM_001015, NM_001321018, NM_053275, NM_015324, NM_001321485, NM_000980, NM_000984, NM_001024921, NM_001321702, NM_001320141, NM_002952, NM_019082, NM_002954, NM_000998, NM_001315530, NM_001098577, NM_015414, NM_001308226, NM_001997, NM_000992, NM_007209, NM_033251, NM_019070, NM_001146227, NM_022551, NM_033625, NM_000967, NM_000968, NM_001009, NM_001003, NM_001007074, NM_001007, NM_001304288, NM_000979, NM_000976, NM_001011, NM_001010, NM_000975, NM_000972, NM_012423	778	183	7039	2.52145054575	1.1637843782e-06	1.93964157069e-07	8.75071892725e-07
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	11	1.27167630058	2.86520521339e-05	NM_001300821, NM_001315530, NM_015414, NM_177439, NM_001098577, NM_001253384, NM_001024921, NM_053275, NM_000992, NM_001003, NM_001320141	778	21	7039	4.7391969641300005	0.0645001377332	0.00947967906044	0.0501210820674
GOTERM_BP_DIRECT	GO:0006342~chromatin silencing	13	1.50289017341	8.34108584719e-05	NM_177925, NM_080596, NM_003513, NM_003509, NM_012237, NM_003510, NM_021066, NM_033445, NM_078628, NM_021064, NM_012241, NM_175065, NM_003517	778	32	7039	3.6755703727499998	0.17642870952599998	0.0239711615145	0.145844869623
GOTERM_BP_DIRECT	GO:0060968~regulation of gene silencing	7	0.809248554913	0.000502672821789	NM_003534, NM_003532, NM_021018, NM_003536, NM_003535, NM_003530, NM_003529	778	11	7039	5.757536807669999	0.689637325631	0.121905910418	0.8758968426379999
GOTERM_BP_DIRECT	GO:0000183~chromatin silencing at rDNA	11	1.27167630058	0.0005180226426919999	NM_003927, NM_003534, NM_003532, NM_021018, NM_003536, NM_012237, NM_003535, NM_015324, NM_003530, NM_001123375, NM_003529	778	28	7039	3.5543977231	0.70053299058	0.113589486329	0.902529424779
